cpb,titulo,titulo_norm,festival,pontos_festival,pontuacao_total_obra,fonte
B1700615400000,O DESMONTE DO MONTE,o desmonte do monte,Encontros de Cinema da Amércia Latina de Toulouse,4.0,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700615400000,O DESMONTE DO MONTE,o desmonte do monte,Mostra de Cinema de Ouro Preto – CineOP,0.5,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700615400000,O DESMONTE DO MONTE,o desmonte do monte,Mostra do Filme Livre,1.5,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700615400000,O DESMONTE DO MONTE,o desmonte do monte,Panorama Internacional Coisa de Cinema,0.5,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900269000000,SEM DESCANSO,sem descanso,ATLANTIDOC - Festival Internacional de Cinema Documentário,2.0,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900269000000,SEM DESCANSO,sem descanso,Festival do Rio,4.0,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900269000000,SEM DESCANSO,sem descanso,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),2.0,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900269000000,SEM DESCANSO,sem descanso,Panorama Internacional Coisa de Cinema,1.5,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900269000000,SEM DESCANSO,sem descanso,Thessaloniki International Film Festival,1.0,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600243000000,REDEMOINHO,redemoinho,FESTIN Lisboa,3.0,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600243000000,REDEMOINHO,redemoinho,Festival de Cinema Brésilien de Paris,1.5,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600243000000,REDEMOINHO,redemoinho,Festival do Rio,4.0,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600243000000,REDEMOINHO,redemoinho,Festival Internacional de Cinema de Punta Del Este,2.0,10.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800046600000,LEGALIZE JÁ - AMIZADE NUNCA MORRE,legalize ja - amizade nunca morre,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800046600000,LEGALIZE JÁ - AMIZADE NUNCA MORRE,legalize ja - amizade nunca morre,Festival do Rio,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800046600000,LEGALIZE JÁ - AMIZADE NUNCA MORRE,legalize ja - amizade nunca morre,Mostra Internacional de Cinema de São Paulo,4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600532000000,SUPER ORQUESTRA ARCOVERDENSE DE RITMOS AMERICANOS,super orquestra arcoverdense de ritmos americanos,Festival do Rio,8.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600532000000,SUPER ORQUESTRA ARCOVERDENSE DE RITMOS AMERICANOS,super orquestra arcoverdense de ritmos americanos,Forumdoc.bh - Festival do Filme Documentário e Etnográfico,1.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600532000000,SUPER ORQUESTRA ARCOVERDENSE DE RITMOS AMERICANOS,super orquestra arcoverdense de ritmos americanos,Mostra do Filme Livre,0.5,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600532000000,SUPER ORQUESTRA ARCOVERDENSE DE RITMOS AMERICANOS,super orquestra arcoverdense de ritmos americanos,Panorama Internacional Coisa de Cinema,0.5,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100536000000,TROMBA TREM - O FILME,tromba trem - o filme,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100536000000,TROMBA TREM - O FILME,tromba trem - o filme,Festival de Cinema de Shangai,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100536000000,TROMBA TREM - O FILME,tromba trem - o filme,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900231600000,ONTEM HAVIA COISAS ESTRANHAS NO CÉU,ontem havia coisas estranhas no ceu,Cinéma du Réel,4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900231600000,ONTEM HAVIA COISAS ESTRANHAS NO CÉU,ontem havia coisas estranhas no ceu,Festival Internacional de Turim,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900231600000,ONTEM HAVIA COISAS ESTRANHAS NO CÉU,ontem havia coisas estranhas no ceu,FID Marseille (ex-Festival Internacional de Documentários de Marselha),2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900231600000,ONTEM HAVIA COISAS ESTRANHAS NO CÉU,ontem havia coisas estranhas no ceu,Mostra de Cinema de Tiradentes (Minas Gerais),2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100496300000,TURMA DA MÔNICA: LIÇÕES,turma da monica: licoes,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],8.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100496300000,TURMA DA MÔNICA: LIÇÕES,turma da monica: licoes,Festival do Rio,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900050800000,POETAS DO CÉU,poetas do ceu,Festival do Rio,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900050800000,POETAS DO CÉU,poetas do ceu,Festival Internacional de Cinema de Guadalajara,4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900050800000,POETAS DO CÉU,poetas do ceu,Mostra Internacional de Cinema de São Paulo,4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100315800000,VENTO NA FRONTEIRA,vento na fronteira,Docs MX - Festival Internacional de Documentário da Cidade do México,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100315800000,VENTO NA FRONTEIRA,vento na fronteira,É Tudo Verdade,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100315800000,VENTO NA FRONTEIRA,vento na fronteira,Festival Internacional de Cinema de Durban,4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100315800000,VENTO NA FRONTEIRA,vento na fronteira,Festival Internacional de Documentários Hot Docs,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900249300000,BLOQUEIO,bloqueio,Festival de Brasília,4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900249300000,BLOQUEIO,bloqueio,Forumdoc.bh - Festival do Filme Documentário e Etnográfico,1.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900249300000,BLOQUEIO,bloqueio,Janela Internacional do Cinema,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900249300000,BLOQUEIO,bloqueio,Olhar de Cinema - Festival Internacional de Curitiba,1.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900249300000,BLOQUEIO,bloqueio,Sheffield Doc Fest,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700260300000,O BANQUETE,o banquete,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700260300000,O BANQUETE,o banquete,Festival de Gramado,4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700260300000,O BANQUETE,o banquete,Festival Internacional de Cinema de Punta Del Este,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000325100000,DENTRO DA MINHA PELE,dentro da minha pele,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000325100000,DENTRO DA MINHA PELE,dentro da minha pele,É Tudo Verdade,4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000325100000,DENTRO DA MINHA PELE,dentro da minha pele,Festival Internacional de Cine Político,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900347800000,PIEDADE,piedade,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900347800000,PIEDADE,piedade,Festival de Brasília,4.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900347800000,PIEDADE,piedade,Festival do Rio,2.0,10.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700548300000,ALGUMA COISA ASSIM,alguma coisa assim,Festival do Rio,4.0,9.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700548300000,ALGUMA COISA ASSIM,alguma coisa assim,Festival Internacional de Cinema de Guadalajara,4.0,9.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700548300000,ALGUMA COISA ASSIM,alguma coisa assim,Mix Brasil,1.5,9.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600585400000,A GLÓRIA E A GRAÇA,a gloria e a graca,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,9.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600585400000,A GLÓRIA E A GRAÇA,a gloria e a graca,Festival de Cinema Brasileiro de Miami,1.5,9.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600585400000,A GLÓRIA E A GRAÇA,a gloria e a graca,Mostra Internacional de Cinema de São Paulo,4.0,9.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200065900000,SOL,sol,FESTIN Lisboa,1.5,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200065900000,SOL,sol,Festival de Cinema Brasileiro de Miami,1.5,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200065900000,SOL,sol,Festival do Rio,4.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200065900000,SOL,sol,Mostra Internacional de Cinema de São Paulo,2.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000346300000,PAIXÕES RECORRENTES,paixoes recorrentes,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],2.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000346300000,PAIXÕES RECORRENTES,paixoes recorrentes,DOCLISBOA - Festival Internatcional de Cinema,1.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000346300000,PAIXÕES RECORRENTES,paixoes recorrentes,Festival Internacional de Cinema de Roterdã,3.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000346300000,PAIXÕES RECORRENTES,paixoes recorrentes,FICUNAM,1.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000346300000,PAIXÕES RECORRENTES,paixoes recorrentes,Mostra Internacional de Cinema de São Paulo,2.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600036800000,ZOOM,zoom,Festival do Rio,4.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600036800000,ZOOM,zoom,Festival Internacional de Cinema de Toronto,3.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600036800000,ZOOM,zoom,Mostra Internacional de Cinema de São Paulo,2.0,9.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200243000000,SINFONIA DE UM HOMEM COMUM,sinfonia de um homem comum,É Tudo Verdade,4.0,8.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200243000000,SINFONIA DE UM HOMEM COMUM,sinfonia de um homem comum,Festival de Cinema Brésilien de Paris,0.5,8.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200243000000,SINFONIA DE UM HOMEM COMUM,sinfonia de um homem comum,Festival Internacional de Documentários Hot Docs,1.0,8.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200243000000,SINFONIA DE UM HOMEM COMUM,sinfonia de um homem comum,IDFA - Festival Internacional de Documentários de Amsterdam,3.0,8.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900447800000,M8,m8,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900447800000,M8,m8,Festival do Rio,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700255500000,AQUALOUCOS,aqualoucos,Festival Internacional de Cinema de Guadalajara,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700255500000,AQUALOUCOS,aqualoucos,Mostra Internacional de Cinema de São Paulo,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700178100000,QUEM É PRIMAVERA DAS NEVES,quem e primavera das neves,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700178100000,QUEM É PRIMAVERA DAS NEVES,quem e primavera das neves,É Tudo Verdade,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800491800000,LEGALIDADE,legalidade,Chicago Latino Film Festival,1.5,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800491800000,LEGALIDADE,legalidade,FESTIN Lisboa,0.5,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800491800000,LEGALIDADE,legalidade,Festival de Gramado,2.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800491800000,LEGALIDADE,legalidade,Festival Guarnicê de Cinema,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800561400000,DETETIVES DO PRÉDIO AZUL 2 - O MISTÉRIO ITALIANO,detetives do predio azul 2 - o misterio italiano,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],8.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900332300000,RIO DE VOZES,rio de vozes,ATLANTIDOC - Festival Internacional de Cinema Documentário,2.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900332300000,RIO DE VOZES,rio de vozes,Cine Ceará,2.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900332300000,RIO DE VOZES,rio de vozes,Encontros de Cinema da Amércia Latina de Toulouse,2.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900332300000,RIO DE VOZES,rio de vozes,Festival de Cinema Brésilien de Paris,0.5,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900332300000,RIO DE VOZES,rio de vozes,Panorama Internacional Coisa de Cinema,1.5,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900468100000,VERLUST,verlust,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900468100000,VERLUST,verlust,Mostra Internacional de Cinema de São Paulo,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600564100000,VERMELHO RUSSO,vermelho russo,Festival do Rio,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600564100000,VERMELHO RUSSO,vermelho russo,Mostra Internacional de Cinema de São Paulo,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000151700000,CONTACTADO,contactado,Festival de Cinema de Tribeca (Nova York),4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000151700000,CONTACTADO,contactado,Mostra Internacional de Cinema de São Paulo,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800126800000,SEQUESTRO RELÂMPAGO,sequestro relampago,Festival do Rio,2.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800126800000,SEQUESTRO RELÂMPAGO,sequestro relampago,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),2.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800126800000,SEQUESTRO RELÂMPAGO,sequestro relampago,Mostra Internacional de Cinema de São Paulo,4.0,8.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700584300000,O BEIJO NO ASFALTO,o beijo no asfalto,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,7.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700584300000,O BEIJO NO ASFALTO,o beijo no asfalto,Festival de Cinema Brasileiro de Miami,0.5,7.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700584300000,O BEIJO NO ASFALTO,o beijo no asfalto,Festival Internacional de Cinema de Punta Del Este,1.0,7.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700584300000,O BEIJO NO ASFALTO,o beijo no asfalto,Mostra Internacional de Cinema de São Paulo,2.0,7.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408100000,O LIVRO DOS PRAZERES,o livro dos prazeres,Festival de Cinema de Vitória,2.0,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408100000,O LIVRO DOS PRAZERES,o livro dos prazeres,Festival do Rio,4.0,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408100000,O LIVRO DOS PRAZERES,o livro dos prazeres,Vancouver International Film Festival,1.0,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700332400000,QUERIDA MAMÃE,querida mamae,Chicago Latino Film Festival,1.5,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700332400000,QUERIDA MAMÃE,querida mamae,FESTIN Lisboa,1.5,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700332400000,QUERIDA MAMÃE,querida mamae,Mostra Internacional de Cinema de São Paulo,4.0,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200080600000,O PAI DA RITA,o pai da rita,Festival de Cinema Brésilien de Paris,0.5,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200080600000,O PAI DA RITA,o pai da rita,Festival do Rio,4.0,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200080600000,O PAI DA RITA,o pai da rita,Festival du Film Brésilien de Montreal,0.5,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200080600000,O PAI DA RITA,o pai da rita,Mostra Internacional de Cinema de São Paulo,2.0,7.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700490400000,DIANTE DOS MEUS OLHOS,diante dos meus olhos,"Encontro de Cinema Negro Zózimo Bulbul: Brasil, África, Caribe & Outras Diásporas",0.5,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700490400000,DIANTE DOS MEUS OLHOS,diante dos meus olhos,Festival de Cinema de Vitória,2.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700490400000,DIANTE DOS MEUS OLHOS,diante dos meus olhos,Festival Internacional de Cinema do Uruguai,1.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700490400000,DIANTE DOS MEUS OLHOS,diante dos meus olhos,Forumdoc.bh - Festival do Filme Documentário e Etnográfico,1.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700490400000,DIANTE DOS MEUS OLHOS,diante dos meus olhos,Olhar de Cinema - Festival Internacional de Curitiba,2.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100487400000,TRANSVERSAIS,transversais,Cine Ceará,2.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100487400000,TRANSVERSAIS,transversais,Festival Mix Brasil de Cultura da Diversidade,0.5,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100487400000,TRANSVERSAIS,transversais,Mostra Internacional de Cinema de São Paulo,4.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200198800000,QUEM TEM MEDO?,quem tem medo?,DOCLISBOA - Festival Internatcional de Cinema,1.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200198800000,QUEM TEM MEDO?,quem tem medo?,Docs MX - Festival Internacional de Documentário da Cidade do México,1.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200198800000,QUEM TEM MEDO?,quem tem medo?,É Tudo Verdade,2.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200198800000,QUEM TEM MEDO?,quem tem medo?,Festival de Cinema Brésilien de Paris,0.5,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200198800000,QUEM TEM MEDO?,quem tem medo?,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),2.0,6.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100424200000,"LUTAR, LUTAR, LUTAR","lutar, lutar, lutar",Festival Internacional de Cinema de Roterdã,3.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100424200000,"LUTAR, LUTAR, LUTAR","lutar, lutar, lutar",Festival Trois Continents (Nantes),2.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100424200000,"LUTAR, LUTAR, LUTAR","lutar, lutar, lutar",Mostra de Cinema de Tiradentes (Minas Gerais),1.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000008400000,ENCARCERADOS,encarcerados,Festival do Rio,2.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000008400000,ENCARCERADOS,encarcerados,Mostra Internacional de Cinema de São Paulo,4.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900180000000,BOCA DE OURO,boca de ouro,Festival de Brasília,4.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900180000000,BOCA DE OURO,boca de ouro,Festival do Rio,2.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000066500000,FIM DE FESTA,fim de festa,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000066500000,FIM DE FESTA,fim de festa,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),2.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900253800000,RELATOS DO FRONT,relatos do front,CPH:DOX - Festival Internacional de Cinema Documentário de Copenhagen,4.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900253800000,RELATOS DO FRONT,relatos do front,Mostra Internacional de Cinema de São Paulo,2.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200073000000,DEUS TEM AIDS,deus tem aids,Forumdoc.bh - Festival do Filme Documentário e Etnográfico,1.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200073000000,DEUS TEM AIDS,deus tem aids,IDFA - Festival Internacional de Documentários de Amsterdam,3.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200073000000,DEUS TEM AIDS,deus tem aids,Mix Brasil,0.5,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200073000000,DEUS TEM AIDS,deus tem aids,Olhar de Cinema - Festival Internacional de Curitiba,1.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200073000000,DEUS TEM AIDS,deus tem aids,Panorama Internacional Coisa de Cinema,0.5,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700347600000,MALASARTES E O DUELO COM A MORTE,malasartes e o duelo com a morte,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,6.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
